PMY,BMY
24171.31935,6289.140485
23686.84229,6163.0843
23978.69594,6239.021761
25873.79898,6732.109005
25367.91931,6600.484073
24760.86372,6442.534155
24519.59804,6379.759188
23527.29562,6121.571822
22813.22703,5935.778168
21846.2186,5684.172049
20770.25147,5404.215944
20540.65993,5344.478475
20349.98221,5294.866001
20098.98807,5229.559785
19167.00208,4987.066161
18522.97836,4819.497498
19054.15201,4957.703676
20132.06482,5238.166031
20851.97049,5425.478433
21114.63878,5493.822148
21264.45699,5532.803378
21519.34251,5599.122093
21554.36495,5608.234588
21801.4677,5672.528305
21313.09926,5545.459621
21077.67065,5484.203403
22184.76883,5772.259503
23869.73724,6210.671776
23807.47513,6194.471784
23505.89302,6116.003075
22906.62019,5960.078156
22048.57046,5736.822022
21019.29992,5469.015911
20190.43555,5253.353523
19665.09898,5116.666094
19250.6668,5008.8349
18775.91819,4885.309964
18929.62778,4925.303693
18863.47429,4908.091202
18538.54389,4823.547496
19620.34809,5105.02235
21130.20431,5497.872146
22270.37924,5794.534492
22680.92004,5901.353186
22400.74053,5828.453224
22842.41239,5943.371914
22684.81142,5902.365686
22854.08654,5946.409413
22474.67679,5847.690714
22153.63778,5764.159507
22955.26247,5972.734399
24256.92975,6311.415473
24340.59446,6333.184212
23998.15285,6244.084258
23624.58017,6146.884309
22591.41825,5878.065698
21318.93633,5546.97837
20811.11098,5414.847189
20237.13214,5265.503516
19680.66451,5120.716092
19550.30321,5086.797359
19723.46971,5131.853586
19943.33279,5189.059806
21694.4547,5644.684569
25445.74695,6620.734063
27447.863,7141.665042
28879.89158,7514.264849
29090.02621,7568.93982
28475.18785,7408.964904
29304.05222,7624.627292
29654.2766,7715.752244
30280.7891,7878.76466
29278.75823,7618.046045
26978.95147,7019.658856
26759.08838,6962.452635
28183.3342,7333.027443
27912.88315,7262.658729
27064.56187,7041.933844
26510.03993,6897.652669
24998.23802,6504.296623
23926.16228,6225.353018
22887.16328,5955.015658
21756.71681,5660.884561
21336.44755,5551.534618
21079.61634,5484.709653
21634.13828,5628.990828
21892.91518,5696.322043
22815.17272,5936.284418
25920.49556,6744.258999
27745.55372,7219.121252
29191.20214,7595.264807
28953.82784,7533.502339
28475.18785,7408.964904
29459.7075,7665.127271
29794.36635,7752.202225
29523.9153,7681.833512
28963.55629,7536.033588
26891.39537,6996.877617
26735.74009,6956.377639
28208.62818,7339.60869
27570.44153,7173.558776
26527.55115,6902.208917
25858.23345,6728.059007
24644.12226,6412.159171
23369.69465,6080.565593
22212.00851,5779.347
21918.20916,5702.903289
21735.31421,5655.315814
21307.26219,5543.940872
22064.13599,5740.87202
22196.44298,5775.297002
22873.54345,5951.47191
25938.00678,6748.815246
27751.39079,7220.640001
28944.09938,7530.97109
28778.71565,7487.939863
28136.63761,7320.877449
28870.16312,7511.7336
29294.32376,7622.096043
28537.44996,7425.164895
28056.86428,7300.12121
26013.88873,6768.558986
25992.48613,6762.990239
27101.53,7051.552589
26864.1557,6989.790121
26109.22759,6793.365223
25519.68321,6639.971553
23840.55188,6203.07803
22795.71581,5931.221921
21894.86087,5696.828292
21188.57504,5513.059638
20741.06611,5396.622198
20464.77798,5324.734736
20427.80985,5315.115991
20445.32107,5319.672238
21552.41926,5607.728339
24811.45169,6455.696648
26696.82627,6946.252644
28294.23859,7361.883678
28517.99305,7420.102398
27447.863,7141.665042
27907.04608,7261.13998
28975.23044,7539.071086
28965.50198,7536.539837
28484.9163,7411.496152
26465.28904,6886.008925
26126.73881,6797.921471
27554.876,7169.508778
27192.97748,7075.346327
25867.9619,6730.590256
25383.48484,6604.534071
24363.94276,6339.259209
22869.65207,5950.459411
21916.26347,5702.39704
21315.04495,5545.965871
20844.18773,5423.453434
20521.20302,5339.415978
20715.77212,5390.040952
20320.79685,5287.272255
20262.42612,5272.084763
22762.63906,5922.615675
24216.07024,6300.784229
25391.26761,6606.55907
25223.93818,6563.021593
24574.07738,6393.934181
25089.6855,6528.090361
25268.68907,6574.665337
25292.03737,6580.740334
24542.94633,6385.834185
23570.10083,6132.709316
23961.18472,6234.465513
25801.80841,6713.377765
25768.73166,6704.771519
24970.99835,6497.209127
24632.44812,6409.121673
23441.68522,6099.296833
22373.50086,5821.365728
21661.37795,5636.078324
21097.12756,5489.2659
20486.18058,5330.303483
20149.57604,5242.722278
19822.69995,5157.672322
19760.43784,5141.472331
18869.31136,4909.609951
19951.11556,5191.084805
21245.00008,5527.74088
22571.96134,5873.003201
22966.93662,5975.771898
22733.45369,5915.021929
23056.4384,5999.059386
23124.53759,6016.778126
23151.77726,6023.865623
22470.78541,5846.678215
22073.86444,5743.403268
23044.76426,5996.021887
24980.7268,6499.740376
25042.98892,6515.940367
24731.67836,6434.940409
24422.31349,6354.446701
23291.86701,6060.315604
21929.88331,5705.940788
21208.03195,5518.122135
20530.93148,5341.947227
20015.32336,5207.791046
19906.36467,5179.441061
20589.30221,5357.134719
20647.67294,5372.322211
22180.87745,5771.247004
25762.89459,6703.25277
27290.26203,7100.658814
28770.93288,7485.914864
28827.35792,7500.596106
28243.65062,7348.721185
29060.84084,7561.346074
29422.73937,7655.508526
29448.03335,7662.089772
28630.84313,7449.464883
26673.47798,6940.177647
26533.38823,6903.727666
27776.68478,7227.221248
27280.53357,7098.127565
26251.26303,6830.321454
25091.63119,6528.596611
23947.56488,6230.921765
22992.2306,5982.353144
21970.74282,5716.572032
21334.50186,5551.028368
21102.96463,5490.784649
20470.61506,5326.253485
21301.42512,5542.422123
21357.85015,5557.103365
22566.12427,5871.484452
25885.47312,6735.146503
27397.27503,7128.502549
28850.70621,7506.671103
28706.72508,7469.208622
27860.34949,7248.989987
29049.16669,7558.308576
29453.87042,7663.608521
29370.20571,7641.839783
28689.21386,7464.652375
26975.06008,7018.646356
26583.97619,6916.890159
28152.20314,7324.927447
27899.26331,7259.114981
26655.96676,6935.621399
25718.1437,6691.609026
24309.46341,6325.084216
23087.56946,6007.159381
22235.3568,5785.421996
21890.96949,5695.815793
21058.21374,5479.140905
21042.64821,5475.090908
21515.45113,5598.109594
21898.75225,5697.840792
22336.53273,5811.746983
25871.85328,6731.602755
27183.24902,7072.815078
28200.84542,7337.583691
28006.27632,7286.958717
27251.34821,7090.533819
28089.94103,7308.727456
28331.20671,7371.502423
28247.542,7349.733684
27432.29747,7137.615044
26039.18271,6775.140233
26220.13197,6822.221458
27510.12511,7157.865034
26766.87115,6964.477634
25696.74109,6686.040279
24702.49299,6427.346663
23245.17043,6048.16561
22128.34379,5757.578261
21299.47942,5541.915873
20978.44041,5458.384666
20379.16758,5302.459747
20519.25733,5338.909728
21219.70609,5521.159634
21486.26576,5590.515848
22391.01208,5825.921975
25589.72809,6658.196543
27134.60675,7060.158835
28471.29647,7407.952404
28648.35435,7454.02113
27778.63047,7227.727498
29140.61417,7582.102314
29621.19985,7707.145999
29611.4714,7704.61475
28903.23987,7520.339846
26675.42367,6940.683897
26451.6692,6882.465177
28187.22558,7334.039942
27630.75795,7189.252518
26589.81327,6918.408908
25369.86501,6600.990323
24630.50242,6408.615423
23060.32978,6000.071885
22141.96363,5761.122009
21616.62706,5624.43458
20966.76626,5455.347168
21161.33536,5505.972142
21369.5243,5560.140863
21256.67422,5530.778379
22295.67322,5801.115738
25183.07867,6552.390348
26595.65034,6919.927657
27885.64347,7255.571233
28097.72379,7310.752455
26961.44025,7015.102608
27434.24316,7138.121294
28599.71207,7441.364887
28599.71207,7441.364887
28202.79111,7338.08994
26085.8793,6787.290226
26122.84742,6796.908971
27418.67763,7134.071296
27013.9739,7028.771351
26185.10954,6813.108963
25821.26532,6718.440262
24739.46112,6436.965408
23029.19873,5991.971889
22400.74053,5828.453224
21457.0804,5582.922102
21200.24918,5516.097136
20974.54903,5457.372167
21136.04138,5499.390895
20694.36952,5384.472205
20217.67523,5260.441019
22822.95548,5938.309417
24385.34536,6344.827956
25714.25231,6690.596526
25544.9772,6646.552799
24830.9086,6460.759146
25472.98663,6627.821559
25330.95119,6590.865328
25132.4907,6539.227855
24852.3112,6466.327893
23645.98278,6152.453056
24424.25918,6354.952951
26124.79312,6797.415221
25698.68679,6686.546529
24850.36551,6465.821643
24649.95933,6413.67792
23655.71123,6154.984305
22988.33922,5981.340645
21999.92819,5724.165778
21186.62935,5512.553388
20390.84173,5305.497246
20206.00108,5257.403521
20194.32693,5254.366022
19875.23361,5171.341065
18943.24762,4928.847441
19927.76727,5185.009808
21618.57275,5624.94083
22498.02508,5853.765711
22606.98378,5882.115696
22647.84329,5892.746941
22955.26247,5972.734399
23210.14799,6039.053115
23179.01693,6030.953119
22749.01922,5919.071927
22293.72753,5800.609489
23126.48328,6017.284376
24972.94404,6497.715377
25058.55444,6519.990365
24805.61461,6454.177899
24445.66178,6360.521698
23348.29205,6074.996846
21994.09111,5722.647029
21272.23975,5534.828377
20933.68952,5446.740922
20359.71067,5297.39725
19791.5689,5149.572327
20733.28334,5394.597199
20577.62806,5354.09722
21900.69794,5698.347042
25387.37622,6605.546571
27531.52771,7163.433781
28825.41223,7500.089856
28979.12182,7540.083585
27998.49355,7284.933718
29070.5693,7563.877323
29485.00148,7671.708517
29463.59888,7666.13977
28621.11467,7446.933634
26685.15212,6943.215145
26710.44611,6949.796392
27800.03307,7233.296245
27537.36478,7164.95253
26642.34692,6932.077651
25755.11182,6701.227771
24523.48942,6380.771687
23391.09725,6086.13434
22501.91647,5854.77821
22130.28948,5758.084511
21198.30349,5515.590887
20799.43684,5411.80969
21649.70381,5633.040826
21787.84787,5668.984557
22426.03452,5835.034471
25817.37394,6717.427763
27687.18299,7203.93376
28914.91402,7523.377344
28813.73808,7497.052358
28327.31533,7370.489924
29335.18327,7632.727287
29807.98619,7755.745974
29823.55171,7759.795971
28916.85971,7523.883594
26803.83928,6974.096379
26727.95733,6954.35264
28412.92574,7392.764912
28089.94103,7308.727456
27076.23602,7044.971343
25897.14727,6738.184002
24970.99835,6497.209127
23902.81399,6219.278021
22826.84686,5939.321917
21980.47128,5719.103281
21797.57632,5671.515806
21274.18544,5535.334626
21663.32364,5636.584574
21488.21145,5591.022097
22620.60362,5885.659444
26081.98791,6786.277727
27868.13226,7251.014986
29243.7358,7608.93355
29274.86685,7617.033546
28467.40508,7406.939905
29527.80668,7682.846011
30150.4278,7844.845927
30276.89772,7877.75216
29416.90229,7653.989776
27140.44382,7061.677584
26708.50042,6949.290142
28379.84899,7384.158666
28107.45225,7313.283703
27266.91373,7094.583817
26196.78368,6816.146461
24998.23802,6504.296623
23988.42439,6241.55301
22893.00036,5956.534408
22443.54574,5839.590718
21540.74511,5604.69084
21400.65536,5568.240859
21575.76755,5613.803336
21832.59876,5680.628301
22750.96491,5919.578177
26058.63962,6780.20273
28121.07209,7316.827451
29132.83141,7580.077315
29191.20214,7595.264807
28228.08509,7344.671187
29119.21157,7576.533567
29574.50327,7694.996005
29615.36278,7705.62725
28957.71922,7534.514838
26889.44968,6996.371368
26815.51342,6977.133878
28274.78168,7356.821181
27899.26331,7259.114981
26836.91602,6982.702625
26046.96548,6777.165232
24951.54144,6492.14663
23466.9792,6105.87808
22546.66736,5866.421954
21974.6342,5717.584532
21501.83129,5594.565846
21206.08626,5517.615885
21667.21502,5637.597073
21513.50544,5597.603344
22387.1207,5824.909476
25235.61233,6566.059091
27000.35407,7025.227603
28185.27989,7333.533693
28290.3472,7360.871179
27301.93617,7103.696312
27545.14755,7166.977529
28903.23987,7520.339846
29142.55986,7582.608563
28512.15598,7418.583649
26317.41652,6847.533945
26241.53458,6827.790205
27846.72965,7245.446238
27445.91731,7141.158793
26533.38823,6903.727666
25644.20744,6672.371536
24690.81885,6424.309165
23556.48099,6129.165568
22943.58832,5969.696901
21904.58933,5699.359541
21708.07454,5648.228318
21217.7604,5520.653384
21184.68366,5512.047138
20818.89375,5416.872188
20669.07554,5377.890958
23001.95905,5984.884393
24801.72323,6453.1654
25799.86272,6712.871515
25733.70922,6695.659024
25321.22273,6588.33408
25869.90759,6731.096505
25731.76353,6695.152774
25616.96776,6665.28404
25070.22859,6523.027863
23939.78212,6228.896766
24762.80941,6443.040405
26243.48027,6828.296455
25984.70336,6760.96524
25319.27704,6587.82783
25142.21916,6541.759104
24089.60032,6267.877996
22963.04523,5974.759398
21964.90575,5715.053283
21264.45699,5532.803378
20587.35652,5356.628469
19966.68109,5195.134803
19811.02581,5154.634824
19849.93963,5164.759819
18970.48729,4935.934937
19929.71296,5185.516058
21274.18544,5535.334626
22320.9672,5807.696985
22667.3002,5897.809438
22346.26118,5814.278231
22577.79841,5874.52195
22659.51744,5895.784439
22873.54345,5951.47191
22231.46542,5784.409497
21643.86673,5631.522076
22994.17629,5982.859394
24716.11283,6430.890411
25048.82599,6517.459116
24437.87901,6358.496699
24075.98049,6264.334248
23003.90474,5985.390643
21925.99193,5704.928288
21176.90089,5510.022139
20242.96921,5267.022266
19803.24304,5152.609825
19606.72825,5101.478602
20170.97864,5248.291025
20342.19945,5292.841002
21768.39096,5663.92206
25768.73166,6704.771519
27393.38365,7127.49005
28687.26817,7464.146125
28796.22686,7492.49611
28070.48412,7303.664958
28895.45711,7518.314847
29163.96246,7588.177311
29286.541,7620.071044
28767.0415,7484.902364
26716.28318,6951.315141
26550.89945,6908.283913
28047.13583,7297.589961
27803.92445,7234.308744
26731.84871,6955.365139
25764.84028,6703.75902
24784.21201,6448.609152
23060.32978,6000.071885
22472.7311,5847.184464
21682.78055,5641.647071
21250.83715,5529.259629
21227.48886,5523.184633
21673.0521,5639.115822
21682.78055,5641.647071
22966.93662,5975.771898
26153.97848,6805.008967
27875.91502,7253.039984
29292.37807,7621.589793
29245.68149,7609.439799
28625.00606,7447.946133
29500.56701,7675.758515
29918.89057,7784.602209
29802.14911,7754.227224
29078.35206,7565.902322
26838.86171,6983.208875
26920.58074,7004.471364
28099.66948,7311.258704
27667.72608,7198.871263
26757.14269,6961.946386
25626.69622,6667.815288
24432.04194,6356.97795
23268.51872,6054.240607
22305.40167,5803.646987
21949.34022,5711.003285
21056.26805,5478.634656
20885.04724,5434.084679
21556.31064,5608.740838
21649.70381,5633.040826
22741.23646,5917.046928
26278.5027,6837.40895
27858.4038,7248.483737
29078.35206,7565.902322
29247.62718,7609.946049
28560.79825,7431.239892
29640.65676,7712.208496
29755.45253,7742.077231
29537.53514,7685.37726
28792.33548,7491.483611
27192.97748,7075.346327
27443.97162,7140.652543
27823.38136,7239.371242
27165.7378,7068.25883
26093.66206,6789.315225
25332.89688,6591.371578
23772.45269,6185.359289
22690.64849,5903.884435
21836.49014,5681.6408
21353.95877,5556.090865
20982.33179,5459.397166
20723.55489,5392.065951
21285.85959,5538.372125
21513.50544,5597.603344
22231.46542,5784.409497
25733.70922,6695.659024
27515.96218,7159.383783
28877.94589,7513.758599
28870.16312,7511.7336
28338.98948,7373.527422
29010.25287,7548.183581
29346.85742,7635.764786
29012.19857,7548.689831
28379.84899,7384.158666
26844.69879,6984.727624
26973.11439,7018.140106
27743.60803,7218.615002
27290.26203,7100.658814
26035.29133,6774.127733
25091.63119,6528.596611
24052.6322,6258.259251
22517.48199,5858.828208
21803.41339,5673.034555
21245.00008,5527.74088
20770.25147,5404.215944
20379.16758,5302.459747
20908.39553,5440.159676
20986.22317,5460.409665
22050.51615,5737.328271
25282.30891,6578.209085
26856.37293,6987.765122
28420.7085,7394.789911
28560.79825,7431.239892
27681.34592,7202.415011
28185.27989,7333.533693
28988.85027,7542.614834
28660.02849,7457.058629
28066.59274,7302.652459
26074.20515,6784.252728
26537.27961,6904.740165
27229.94561,7084.965072
26819.4048,6978.146377
25622.80484,6666.802789
24963.21559,6495.184128
23910.59675,6221.30302
22856.03223,5946.915663
22064.13599,5740.87202
21124.36723,5496.353396
20816.94806,5416.365938
20863.64464,5428.515932
20482.2892,5329.290983
20104.82515,5231.078534
20252.69766,5269.553514
22568.06996,5871.990701
23961.18472,6234.465513
25293.98306,6581.246583
25181.13298,6551.884099
24247.2013,6308.884225
24389.23674,6345.840455
24186.88488,6293.190483
24056.52358,6259.27175
23630.41725,6148.403058
23001.95905,5984.884393
24184.93918,6292.684233
25007.96648,6506.827872
24574.07738,6393.934181
23710.19058,6169.159297
23270.46441,6054.746857
22334.58704,5811.240733
21256.67422,5530.778379
20490.07197,5331.315982
19799.35166,5151.597325
19184.5133,4991.622409
19110.57704,4972.384919
19266.23233,5012.884897
18978.27006,4937.959936
18499.63007,4813.422501
19316.82029,5026.047391
20964.82057,5454.840918
22040.7877,5734.797023
21992.14542,5722.140779
22120.56103,5755.553262
22285.94476,5798.58449
22661.46313,5896.290689
22616.71223,5884.646945
22116.66965,5754.540762
21412.3295,5571.278358
22747.07353,5918.565677
24181.0478,6291.671734
24336.70308,6332.171713
23692.67936,6164.60305
22964.99092,5975.265648
22130.28948,5758.084511
21021.24561,5469.52216
20174.87002,5249.303525
19791.5689,5149.572327
19410.21346,5050.347378
19558.08598,5088.822358
20204.05539,5256.897271
20748.84887,5398.647197
21523.23389,5600.134593
25177.2416,6550.871599
26722.12025,6952.83389
28329.26102,7370.996173
28463.5137,7405.927405
27805.87014,7234.814994
28589.98362,7438.833638
29126.99434,7578.558565
29218.44181,7602.352303
28535.50427,7424.658645
26397.18986,6868.290184
26928.3635,7006.496362
27786.41323,7229.752497
27506.23373,7156.852534
26471.12611,6887.527674
25560.54272,6650.602797
23930.05366,6226.365518
23017.52458,5988.934391
21953.2316,5712.015785
21464.86316,5584.947101
21050.43098,5477.115906
20752.74025,5399.659697
21239.163,5526.222131
21460.97178,5583.934601
22387.1207,5824.909476
26000.26889,6765.015238
27848.67535,7245.952488
29204.82198,7598.808555
28728.12768,7474.777369
28241.70493,7348.214935
29376.04278,7643.358532
29683.46196,7723.34599
29555.04636,7689.933508
28385.68606,7385.677416
26615.10725,6924.990155
27216.32577,7081.421324
27702.74852,7207.983758
27157.95504,7066.233831
26163.70694,6807.540216
25007.96648,6506.827872
23696.57074,6165.615549
22447.43712,5840.603218
21645.81242,5632.028326
20957.03781,5452.815919
20550.38839,5347.009724
20332.471,5290.309753
20912.28691,5441.172175
21112.69309,5493.315898
22163.36623,5766.690756
25712.30662,6690.090277
27358.36121,7118.377554
28733.96475,7476.296119
28716.45353,7471.739871
28023.78754,7291.514965
29195.09352,7596.277306
29504.45839,7676.771015
29418.84799,7654.496026
28661.97419,7457.564878
26597.59603,6920.433907
27033.43081,7033.833848
27928.44868,7266.708727
26556.73652,6909.802663
25722.03508,6692.621525
24648.01364,6413.171671
23307.43254,6064.365602
22153.63778,5764.159507
21509.61405,5596.590844
20947.30935,5450.28467
20558.17115,5349.034723
20194.32693,5254.366022
20925.90675,5444.715923
21369.5243,5560.140863
22355.98964,5816.80948
25607.23931,6662.752791
27165.7378,7068.25883
28529.6672,7423.139896
28589.98362,7438.833638
27885.64347,7255.571233
29006.36149,7547.171082
29436.3592,7659.052274
29241.7901,7608.4273
28621.11467,7446.933634
26613.16156,6924.483905
27089.85585,7048.515091
27873.96933,7252.533735
27177.41195,7071.296329
25957.46369,6753.877744
24934.03022,6487.590382
23809.42082,6194.978034
22326.80427,5809.215734
21283.9139,5537.865875
21001.7887,5464.459663
20719.66351,5391.053451
20279.93734,5276.641011
20834.45927,5420.922186
20966.76626,5455.347168
22229.51972,5783.903247
25257.01493,6571.627838
27101.53,7051.552589
27986.81941,7281.89622
27788.35892,7230.258746
26827.18757,6980.171376
26755.197,6961.440136
27309.71894,7105.721311
27500.39666,7155.333785
26963.38594,7015.608858
25585.83671,6657.184044
25978.86629,6759.446491
26864.1557,6989.790121
26064.47669,6781.721479
25004.0751,6505.815372
24523.48942,6380.771687
23151.77726,6023.865623
21941.55746,5708.978286
20888.93862,5435.097178
20388.89603,5304.990996
20104.82515,5231.078534
19766.27491,5142.99108
19875.23361,5171.341065
19754.60077,5139.953582
19612.56532,5102.997351
22186.71452,5772.765753
23776.34407,6186.371788
24959.3242,6494.171628
25132.4907,6539.227855
24430.09625,6356.4717
24934.03022,6487.590382
24766.70079,6444.052904
25039.09753,6514.927868
24237.47284,6306.352976
23550.64392,6127.646819
24251.09268,6309.896724
25696.74109,6686.040279
25266.74338,6574.159087
24245.25561,6308.377975
23881.41139,6213.709274
22867.70637,5949.953161
22062.1903,5740.36577
21019.29992,5469.015911
20534.82286,5342.959726
20157.35881,5244.747277
19161.16501,4985.547412
19443.29021,5058.953624
18993.83558,4942.009934
18384.8343,4783.553767
19711.79557,5128.816087
21091.29049,5487.747151
22227.57403,5783.396997
21959.06868,5713.534534
21867.6212,5689.740796
22400.74053,5828.453224
22031.05924,5732.265774
21992.14542,5722.140779
21636.08397,5629.497077
21305.3165,5543.434622
22937.75125,5968.178152
23912.54244,6221.80927
23741.32164,6177.259293
23079.78669,6005.134382
22408.5233,5830.478223
21248.89146,5528.75338
20351.92791,5295.372251
19610.61963,5102.491101
18937.41055,4927.328692
18661.12242,4855.441229
18707.81901,4867.591223
19497.76955,5073.128616
19811.02581,5154.634824
21081.56203,5485.215902
24935.97591,6488.096632
26568.41066,6912.840161
27490.6682,7152.802537
27739.71665,7217.602503
26971.1687,7017.633857
27796.14169,7232.283745
27910.93746,7262.15248
28344.82655,7375.046171
27693.02006,7205.452509
25844.61361,6724.515259
26401.08124,6869.302684
27309.71894,7105.721311
26834.97033,6982.196375
25661.71866,6676.927784
24745.29819,6438.484157
23221.82214,6042.090613
22141.96363,5761.122009
21478.483,5588.490849
20811.11098,5414.847189
20116.49929,5234.116033
20137.90189,5239.68478
20349.98221,5294.866001
20589.30221,5357.134719
22151.69208,5763.653258
25657.82727,6675.915284
27263.02235,7093.571317
28482.97061,7410.989902
28410.98005,7392.258662
27807.81583,7235.321244
28866.27174,7510.721101
29483.05579,7671.202267
29545.3179,7687.402259
28817.62947,7498.064857
26527.55115,6902.208917
26860.26431,6988.777622
27856.45811,7247.977487
27547.09324,7167.483779
26313.52514,6846.521446
25371.8107,6601.496573
24169.37366,6288.634235
22871.59776,5950.96566
21929.88331,5705.940788
21433.7321,5576.847105
20923.96106,5444.209674
20542.60562,5344.984725
21060.15943,5479.647155
21163.28105,5506.478391
22408.5233,5830.478223
25307.60289,6584.790331
26912.79797,7002.446365
28455.73094,7403.902406
28401.25159,7389.727414
27936.23144,7268.733726
28654.19142,7455.539879
29376.04278,7643.358532
29241.7901,7608.4273
28687.26817,7464.146125
26412.75538,6872.340182
26595.65034,6919.927657
27790.30462,7230.764996
27333.06723,7111.796308
26270.71994,6835.383951
25465.20386,6625.79656
24188.83057,6293.696733
23221.82214,6042.090613
22225.62834,5782.890748
21353.95877,5556.090865
21377.30706,5562.165862
20886.99293,5434.590929
21231.38024,5524.197132
20933.68952,5446.740922
22029.11355,5731.759524
25288.14598,6579.727834
26980.89716,7020.165105
28311.7498,7366.439926
28228.08509,7344.671187
27864.24087,7250.002486
28578.30947,7435.79614
28527.72151,7422.633646
28216.41095,7341.633688
27031.48512,7033.327599
25418.50728,6613.646566
25611.13069,6663.76529
25883.52743,6734.640254
25050.77168,6517.965366
24210.23317,6299.26548
23101.18929,6010.703129
22480.51386,5849.209463
21196.3578,5515.084637
20610.70481,5362.703466
19684.55589,5121.728591
19454.96435,5061.991122
19283.74354,5017.441145
19141.7081,4980.484914
17908.14,4659.522581
17622.12343,4585.10387
18017.0987,4687.872566
18678.63364,4859.997477
19398.53931,5047.30988
19842.15686,5162.73482
19935.55003,5187.034807
20143.73897,5241.203529
20449.21246,5320.684738
20402.51587,5308.534744
20441.42969,5318.659739
20104.82515,5231.078534
21484.32007,5590.009598
22678.97435,5900.846937
22579.74411,5875.0282
22093.32135,5748.465766
22019.3851,5729.228276
21202.19487,5516.603386
20569.8453,5352.072221
19814.91719,5155.647323
19040.53217,4954.159928
18775.91819,4885.309964
18192.21089,4733.435043
18235.01609,4744.572537
18112.43756,4712.678803
18129.94878,4717.235051
20178.76141,5250.316024
21608.84429,5622.409581
22511.64492,5857.309459
22817.11841,5936.790668
22402.68622,5828.959474
22805.44426,5933.753169
22904.6745,5959.571906
22984.44783,5980.328145
22346.26118,5814.278231
21809.25047,5674.553304
23282.13856,6057.784355
24138.2426,6280.534239
23883.35708,6214.215524
23529.24132,6122.078072
23367.74896,6080.059343
22433.81728,5837.05947
21661.37795,5636.078324
20779.97993,5406.747193
19770.1663,5144.003579
19419.94191,5052.878627
19474.42126,5067.053619
19237.04696,5005.291151
18417.91105,4792.160012
18092.98065,4707.616306
19046.36924,4955.678677
20527.0401,5340.934727
21106.85602,5491.797149
21305.3165,5543.434622
21256.67422,5530.778379
21700.29177,5646.203319
22042.73339,5735.303272
22212.00851,5779.347
21569.93047,5612.284586
21136.04138,5499.390895
22640.06053,5890.721942
24225.7987,6303.315478
24389.23674,6345.840455
24114.89431,6274.459243
23385.26018,6084.615591
22507.75354,5856.29696
21573.82186,5613.297086
20641.83587,5370.803462
20040.61734,5214.372293
19167.00208,4987.066161
19221.48143,5001.241154
19949.16987,5190.578555
20098.98807,5229.559785
21955.17729,5712.522034
25519.68321,6639.971553
27729.98819,7215.071254
29175.63661,7591.214809
29027.76409,7552.739829
28658.0828,7456.552379
29403.28246,7650.446028
29811.87757,7756.758473
29722.37578,7733.470985
29177.5823,7591.721059
26724.06594,6953.34014
26889.44968,6996.371368
28023.78754,7291.514965
27650.21486,7194.315015
26813.56773,6976.627628
25918.54987,6743.752749
24356.15999,6337.23421
23593.44912,6138.784313
22791.82442,5930.209421
22101.10412,5750.490765
21272.23975,5534.828377
21248.89146,5528.75338
21610.78999,5622.915831
21643.86673,5631.522076
22725.67093,5912.99693
26387.4614,6865.758936
27990.71079,7282.908719
29368.26002,7641.333533
29107.53743,7573.496068
28348.71793,7376.058671
29296.26945,7622.602293
29743.77838,7739.039732
29342.96604,7634.752286
28395.41452,7388.208664
26650.12969,6934.10265
27117.09553,7055.602587
27607.40966,7183.177521
27179.35764,7071.802579
26282.39409,6838.42145
25544.9772,6646.552799
24062.36065,6260.7905
22772.36751,5925.146924
21838.43583,5682.14705
21301.42512,5542.422123
20672.96692,5378.903457
20637.94448,5369.790962
21126.31293,5496.859646
21509.61405,5596.590844
22229.51972,5783.903247
25986.64905,6761.47149
27449.80869,7142.171292
28936.31662,7528.946091
28829.30361,7501.102356
28198.89973,7337.077441
28788.4441,7490.471111
28986.90458,7542.108584
28944.09938,7530.97109
27969.30819,7277.339972
26502.25717,6895.62767
27074.29033,7044.465093
27152.11797,7064.715082
26729.90302,6954.858889
25556.65134,6649.590298
24710.27576,6429.371662
23478.65335,6108.915578
22416.30606,5832.503222
21268.34837,5533.815877
20875.31879,5431.55343
20606.81343,5361.690966
20344.14514,5293.347252
20875.31879,5431.55343
20918.12399,5442.690924
22141.96363,5761.122009
25144.16485,6542.265354
27019.81098,7030.2901
28222.24802,7343.152438
28146.36607,7323.408698
27477.04836,7149.258788
28111.34363,7314.296203
28286.45582,7359.858679
28265.05322,7354.289932
27601.57259,7181.658772
25897.14727,6738.184002
26451.6692,6882.465177
27072.34463,7043.958843
26531.44254,6903.221416
25453.52972,6622.759062
24418.4221,6353.434202
23286.02994,6058.796854
22101.10412,5750.490765
21246.94577,5528.24713
20706.04367,5387.509703
20219.62092,5260.947269
20721.6092,5391.559701
20799.43684,5411.80969
20676.8583,5379.915957
21497.93991,5593.553346
24943.75868,6490.121631
26673.47798,6940.177647
27977.09095,7279.364971
28049.08152,7298.096211
26731.84871,6955.365139
27126.82398,7058.133836
28292.29289,7361.377428
28095.7781,7310.246205
27344.74138,7114.833806
26080.04222,6785.771477
26529.49684,6902.715166
26778.54529,6967.515133
26004.16027,6766.027737
25124.70794,6537.202856
24066.25203,6261.802999
22614.76654,5884.140695
21534.90804,5603.172091
21093.23618,5488.253401
20595.13928,5358.653468
20032.83458,5212.347294
19665.09898,5116.666094
19842.15686,5162.73482
19783.78613,5147.547328
