PMY,BMY
13071.15217,3400.985734
12551.65267,3265.817055
12211.15674,3177.223351
11524.32782,2998.517193
10861.82003,2826.139158
10576.7763,2751.973571
10067.9781,2619.589265
9984.313389,2597.820526
9887.028839,2572.508039
10289.78688,2677.301735
10215.85062,2658.064245
10750.91564,2797.282923
12330.81674,3208.357709
12951.49217,3369.851375
13568.27622,3530.332542
13459.31752,3501.982557
13184.00225,3430.348219
13606.21719,3540.204412
13724.90434,3571.085646
13618.86418,3543.495035
13520.60679,3517.929424
12777.35283,3324.542024
12618.77901,3283.28267
13253.07428,3448.320085
13125.63152,3415.160727
12496.20048,3251.388937
12054.52862,3136.470247
11180.91336,2909.164115
10624.44573,2764.37669
10345.23907,2691.729853
9955.128024,2590.22678
9852.006401,2563.395544
9965.829324,2593.011154
10179.85533,2648.698625
10367.61452,2697.551725
10817.06914,2814.495414
12124.57349,3154.695237
12935.92664,3365.801378
13363.00582,3476.923195
13373.70712,3479.707568
13115.90306,3412.629478
13512.82403,3515.904425
13678.20776,3558.935652
13626.64695,3545.520034
13333.82045,3469.329449
12459.23235,3241.770192
12272.44601,3193.170217
13193.7307,3432.879468
13018.61851,3387.316991
12515.65739,3256.451434
11878.44358,3090.654645
11391.04798,2963.839086
10767.45402,2801.586046
10178.88249,2648.4455
10155.5342,2642.370503
9886.055993,2572.254915
9861.734856,2565.926793
10275.19419,2673.504862
10004.74314,2603.136149
10639.03841,2768.173563
12136.24764,3157.732736
12860.04469,3346.057638
13472.93736,3505.526305
13275.44972,3454.141957
12783.1899,3326.060773
13238.48159,3444.523212
13352.30452,3474.138821
13459.31752,3501.982557
13121.74013,3414.148228
12420.31853,3231.645197
12263.6904,3190.892093
13050.72241,3395.670112
12696.60665,3303.53266
12104.14374,3149.379615
11591.45416,3015.982809
11033.04084,2870.689135
10567.04784,2749.442323
10122.45745,2633.764258
9961.937942,2591.998654
10001.82461,2602.376774
9770.287378,2542.133055
10082.57078,2623.386138
10276.16704,2673.757987
10511.59565,2735.014205
11899.84618,3096.223393
12518.57592,3257.210809
13211.24192,3437.435715
13221.94322,3440.220089
12490.3634,3249.870188
12767.62437,3322.010775
13255.01997,3448.826334
13223.88891,3440.726339
13061.42371,3398.454486
12334.70812,3209.370209
12213.10243,3177.7296
12890.2029,3353.904509
12598.34925,3277.967048
12078.84975,3142.798368
11664.41757,3034.967174
10994.12702,2860.56414
10617.63581,2762.604816
10225.57907,2660.595494
9955.128024,2590.22678
9880.21892,2570.736165
9941.508187,2586.683032
9852.979246,2563.648669
9817.956808,2554.536174
9792.662825,2547.954927
10996.07271,2861.07039
11500.97953,2992.442196
11956.27122,3110.904635
12083.71398,3144.063993
11891.09057,3093.945269
11968.91821,3114.195258
11902.76472,3096.982767
11965.02683,3113.182759
11567.13302,3009.654687
11367.69969,2957.764089
11301.5462,2940.551598
12440.74828,3236.960819
12195.59122,3173.173353
11925.14017,3102.804639
11608.96538,3020.539057
11193.56035,2912.454738
10687.68069,2780.829806
10286.86834,2676.54236
9885.083148,2572.00179
9643.817463,2509.226822
9412.280234,2448.983104
9529.021694,2479.358088
9351.963812,2433.289362
9051.354552,2355.073777
9411.307388,2448.729979
9926.915504,2582.886159
10446.415,2718.054839
10540.78102,2742.607951
10403.6098,2706.917345
10688.65353,2781.082931
10710.05613,2786.651678
10783.99239,2805.889168
10632.22849,2766.401689
10350.1033,2692.995477
10444.46931,2717.548589
11866.76944,3087.617147
11955.29838,3110.65151
11735.43529,3053.44529
11571.0244,3010.667187
10873.49418,2829.176656
10306.32525,2681.604858
9878.273229,2570.229916
9586.419578,2494.292455
9468.705273,2463.664346
9413.253079,2449.236228
9549.451449,2484.67371
9889.947375,2573.267414
10362.75029,2696.2861
12207.26536,3176.210851
13091.58192,3406.301357
13754.08971,3578.679392
13738.52418,3574.629394
13494.33996,3511.095052
13901.96223,3617.154372
14291.10043,3718.40432
14473.99538,3765.991795
14157.82059,3683.726213
12905.76843,3357.954507
12547.76129,3264.804555
13659.7237,3554.12628
13449.58907,3499.451308
13121.74013,3414.148228
12675.20405,3297.963913
12064.25707,3139.001495
11462.06571,2982.317202
10943.53905,2847.401647
10660.44101,2773.74231
10304.37956,2681.098608
10306.32525,2681.604858
10387.07143,2702.614222
10541.75386,2742.861076
10960.07743,2851.70477
12403.78015,3227.342074
13392.19118,3484.516941
14079.99295,3663.476223
14025.5136,3649.30123
13796.89491,3589.816886
14178.25035,3689.041835
14417.57034,3751.310552
14579.0627,3793.329281
14134.4723,3677.651216
13125.63152,3415.160727
12805.56535,3331.882645
13735.60565,3573.87002
13654.85947,3552.860655
13364.95151,3477.429445
12988.4603,3379.470121
12208.23821,3176.463976
11613.8296,3021.804681
11232.47417,2922.579733
10816.09629,2814.242289
10565.10215,2748.936073
10398.74557,2705.65172
10644.87548,2769.692312
10703.24621,2784.879804
11008.7197,2864.361013
12604.18633,3279.485797
13327.01053,3467.557575
14033.29637,3651.326229
14009.94808,3645.251233
13746.30695,3576.654393
14208.40856,3696.888706
14240.51246,3705.241826
14235.64823,3703.976202
13878.61393,3611.079375
12891.17575,3354.157634
12728.71055,3311.885781
13413.59378,3490.085688
13264.74842,3451.357583
12785.13559,3326.567023
12535.1143,3261.513932
11854.12244,3084.326524
11095.30295,2886.889126
10737.29581,2793.739175
10336.48346,2689.451729
10309.24379,2682.364232
10096.19062,2626.929886
10334.53777,2688.945479
10490.19305,2729.445458
10918.24507,2840.8204
12416.42714,3230.632698
13208.32338,3436.676341
13901.96223,3617.154372
13790.08499,3588.045012
13429.15931,3494.135686
13793.00353,3588.804387
14069.29165,3660.69185
14172.41328,3687.523086
13741.44272,3575.388769
12866.85461,3347.829512
12532.19576,3260.754557
13513.79687,3516.15755
13354.25021,3474.645071
12792.91835,3328.592022
12312.33268,3203.548337
11788.9418,3067.367158
11257.76815,2929.160979
10762.58979,2800.320421
10579.69484,2752.732946
10325.78216,2686.667355
10169.15403,2645.914251
10314.10801,2683.629857
10282.00411,2675.276736
10474.62752,2725.39546
11920.27594,3101.539015
12728.71055,3311.885781
13223.88891,3440.726339
13237.50875,3444.270087
12840.58778,3340.99514
12921.33396,3362.004505
13335.76614,3469.835699
13380.51704,3481.479443
12960.24778,3372.129499
12126.51918,3155.201487
11995.18504,3121.02963
12760.81445,3320.238901
12447.5582,3238.732694
11954.32553,3110.398385
11649.82489,3031.170301
11161.45645,2904.101617
10572.88492,2750.961072
10341.34769,2690.717353
9924.969813,2582.379909
9729.427867,2531.501811
9438.547062,2455.817475
9403.524624,2446.70498
9390.877632,2443.414356
9279.973245,2414.558121
9900.648676,2576.051788
10690.59922,2781.589181
11252.90392,2927.895355
11217.88149,2918.78286
11067.09043,2879.548505
11100.16718,2888.154751
11114.75986,2891.951624
10941.59336,2846.895397
10707.1376,2785.892304
10474.62752,2725.39546
10604.98882,2759.314192
11587.56278,3014.97031
11494.16961,2990.670322
11128.3797,2895.495372
10885.16832,2832.214155
10680.87077,2779.057932
10131.21306,2636.042381
9709.970957,2526.439313
9369.475031,2437.845609
9172.96024,2386.714386
9055.245934,2356.086277
9012.440732,2344.948783
8999.793741,2341.658159
8432.624813,2194.086361
8588.280093,2234.58634
9052.327398,2355.326902
9390.877632,2443.414356
9528.048848,2479.104963
9545.560067,2483.661211
9656.464455,2512.517446
9805.309816,2551.24555
9837.413718,2559.598671
9729.427867,2531.501811
9469.678118,2463.917471
9727.482176,2530.995561
10848.20019,2822.59541
10745.07857,2795.764174
10557.31939,2746.911074
10319.94509,2685.148606
10138.02298,2637.814256
9793.63567,2548.208052
9531.94023,2480.117462
8995.902359,2340.64566
8608.709849,2239.901962
8449.163186,2198.389484
8405.385139,2186.998865
8327.557499,2166.748875
7893.668405,2053.855184
8079.481896,2102.202034
8448.190341,2198.136359
8766.31082,2280.908191
8727.397,2270.783196
8710.858626,2266.480073
8866.513907,2306.980052
8789.659112,2286.983188
8755.60952,2278.123817
8687.510334,2260.405076
8651.515051,2251.039456
8998.820895,2341.405034
10122.45745,2633.764258
9976.530625,2595.795527
9808.228353,2552.004925
9558.207059,2486.951834
9391.850478,2443.667481
9031.897642,2350.01128
8712.804317,2266.986323
8338.258799,2169.533249
8060.997831,2097.392661
8027.921084,2088.786416
8034.731002,2090.55829
7979.278809,2076.130172
7845.02613,2041.19894
8003.599946,2082.458294
8368.41701,2177.38012
8700.157326,2263.6957
8806.197486,2291.28631
8757.555211,2278.630067
8842.192769,2300.651931
8940.450165,2326.217542
9015.359269,2345.708157
9043.571788,2353.048778
8940.450165,2326.217542
9365.583649,2436.83311
10437.65939,2715.776715
10388.04427,2702.867347
10267.41143,2671.479863
10066.03241,2619.083015
9746.939086,2536.058058
9400.606087,2445.945605
9143.774875,2379.12064
8744.908219,2275.339444
8487.104161,2208.261354
8419.977821,2190.795738
8388.846765,2182.695742
8680.700416,2258.633202
9182.688695,2389.245635
10257.68297,2668.948614
10838.47174,2820.064161
11336.56864,2949.664094
11359.91693,2955.73909
11347.26994,2952.448467
11593.39985,3016.489059
11748.08228,3056.735913
11806.45301,3071.923405
11564.21448,3008.895313
10860.84719,2825.886033
10793.72085,2808.420417
11639.12359,3028.385928
11457.20148,2981.051577
11217.88149,2918.78286
10888.08686,2832.973529
10570.93923,2750.454822
10174.01826,2647.179876
9720.672258,2529.223687
9389.904787,2443.161232
9071.784308,2360.3894
9096.105445,2366.717521
9152.530484,2381.398764
9396.714705,2444.933106
9663.274373,2514.28932
10863.76572,2826.645408
11633.28651,3026.867179
12081.76829,3143.557743
12184.88991,3170.388979
12064.25707,3139.001495
12303.57707,3201.270213
12393.07885,3224.557701
12507.87462,3254.426435
12170.29723,3166.592106
11327.81303,2947.38597
11239.28409,2924.351607
12240.34211,3184.817097
12226.72227,3181.273348
11828.82846,3077.745277
11658.5805,3033.448425
11254.84961,2928.401605
10637.09272,2767.667313
10219.742,2659.076745
9916.214204,2580.101786
9582.528196,2493.279956
9478.433728,2466.195595
9473.5695,2464.92997
9720.672258,2529.223687
9923.996968,2582.126784
11199.39742,2913.973487
11923.19447,3102.298389
12414.48145,3230.126448
12499.11901,3252.148312
12097.33382,3147.607741
12201.42829,3174.692102
12761.7873,3320.492026
12880.47445,3351.37326
12553.59836,3266.323304
11683.87448,3040.029672
11567.13302,3009.654687
12503.01039,3253.160811
12317.1969,3204.813961
11845.36683,3082.0484
11587.56278,3014.97031
11353.10701,2953.967216
10888.08686,2832.973529
10505.75858,2733.495456
10198.3394,2653.507997
9849.087864,2562.63617
9734.292095,2532.767435
9799.472743,2549.726801
9643.817463,2509.226822
9490.107874,2469.233093
10242.11745,2664.898616
10798.58507,2809.686041
11278.19791,2934.476602
11261.65953,2930.173479
11028.17661,2869.42351
11185.77758,2910.429739
11172.15775,2906.885991
11151.72799,2901.570369
10909.48946,2838.542276
10750.91564,2797.282923
10751.88849,2797.536048
11762.67497,3060.532786
11598.26408,3017.754683
11442.6088,2977.254704
11094.33011,2886.636001
10698.38199,2783.61418
10184.71956,2649.964249
9893.838757,2574.279914
9409.361697,2448.223729
9268.299099,2411.520623
9157.394712,2382.664388
9038.707561,2351.783154
9096.105445,2366.717521
8606.764158,2239.395712
9038.707561,2351.783154
9503.727711,2472.776841
9926.915504,2582.886159
10100.082,2627.942386
10008.63453,2604.148648
10147.75143,2640.345504
10190.55664,2651.482998
10270.32997,2672.239238
10113.70184,2631.486134
9866.599083,2567.192417
10252.81875,2667.68299
11393.96652,2964.598461
11465.95709,2983.329701
11289.87205,2937.5141
11165.34783,2905.114117
10648.76687,2770.704812
10125.37599,2634.523632
9695.378275,2522.64244
9301.375846,2420.126869
9018.277805,2346.467532
9051.354552,2355.073777
9279.0004,2414.304997
9682.731283,2519.351817
10145.80574,2639.839254
11885.2535,3092.42652
12782.21705,3325.807648
13526.44386,3519.448173
13497.2585,3511.854427
13062.39656,3398.707611
13529.3624,3520.207547
13817.32467,3595.132509
13871.80402,3609.307501
13441.8063,3497.426309
12395.02454,3225.063951
12241.31495,3185.070221
12989.43315,3379.723245
12847.3977,3342.767015
12461.17804,3242.276442
12115.81788,3152.417113
11472.76701,2985.101575
10998.0184,2861.576639
10584.55906,2753.99857
10405.55549,2707.423594
10035.8742,2611.236144
10027.11859,2608.958021
10198.3394,2653.507997
10266.43858,2671.226738
10613.74443,2761.592316
12047.7187,3134.698373
12761.7873,3320.492026
13300.74371,3460.723203
13269.61265,3452.623208
12998.18875,3382.001369
13324.092,3466.7982
13525.47102,3519.195048
13669.45215,3556.657529
13388.2998,3483.504441
12384.32324,3222.279577
12235.47788,3183.551472
12910.63266,3359.220131
12736.49331,3313.91078
12500.09186,3252.401436
11862.87805,3086.604648
11450.39156,2979.279703
10838.47174,2820.064161
10456.14346,2720.586088
9992.096153,2599.845525
9841.3051,2560.611171
9713.862339,2527.451813
9883.137457,2571.49554
9898.702985,2575.545538
10046.5755,2614.020518
11513.62652,2995.73282
12342.49089,3211.395208
13025.42843,3389.088866
13027.37412,3389.595115
12695.6338,3303.279535
13185.94794,3430.854469
13419.43086,3491.604437
13525.47102,3519.195048
13245.29151,3446.295086
12338.5995,3210.382708
12071.06699,3140.773369
13226.80745,3441.485713
13134.38712,3417.438851
12804.5925,3331.62952
12499.11901,3252.148312
12025.34325,3128.876501
11277.22506,2934.223477
10719.78459,2789.182927
10330.64639,2687.93298
10043.65696,2613.261143
9936.643959,2585.417408
10415.28395,2709.954843
10382.2072,2701.348598
10706.16475,2785.639179
12173.21577,3167.351481
13144.11558,3419.970099
13749.22548,3577.413768
13799.81345,3590.576261
13362.03297,3476.67007
14076.10157,3662.463724
13971.03426,3635.126238
13918.5006,3621.457495
13622.75557,3544.507535
12762.76014,3320.745151
12336.65381,3209.876459
13133.41428,3417.185726
12922.30681,3362.257629
12476.74357,3246.32644
11983.5109,3117.992131
11287.92636,2937.00785
11076.81889,2882.079754
10782.0467,2805.382919
10410.41972,2708.689219
10001.82461,2602.376774
9906.485749,2577.570537
10180.82818,2648.95175
10343.29338,2691.223603
10579.69484,2752.732946
12063.28423,3138.74837
12784.16274,3326.313898
13292.96094,3458.698204
13121.74013,3414.148228
12535.1143,3261.513932
12530.25007,3260.248307
13465.1546,3503.501306
13347.44029,3472.873197
12995.27022,3381.241995
12259.79902,3189.879594
11957.24407,3111.15776
12855.18047,3344.792014
12595.43072,3277.207674
11931.95008,3104.576513
11691.65725,3042.054671
11207.18019,2915.998486
10528.13402,2739.317328
10375.39728,2699.576723
10106.89192,2629.71426
9868.544774,2567.698667
9708.025266,2525.933064
9743.047704,2535.045559
9782.93437,2545.423679
9660.355837,2513.529945
10534.94394,2741.089202
11352.13416,2953.714092
11822.01854,3075.973403
11815.20862,3074.201529
11484.44115,2988.139074
11707.22277,3046.104669
11617.72099,3022.817181
11624.53091,3024.589055
11447.47302,2978.520329
11117.6784,2892.710998
11192.5875,2912.201613
12312.33268,3203.548337
12149.86748,3161.276484
11762.67497,3060.532786
11487.35969,2988.898448
11066.11759,2879.29538
10677.95223,2778.298558
10337.45631,2689.704854
9910.377131,2578.583036
9436.601371,2455.311225
9275.109018,2413.292497
9334.452593,2428.733114
9378.230641,2440.123733
8582.44302,2233.067591
8932.667401,2324.192543
9500.809174,2472.017467
9887.028839,2572.508039
10064.08672,2618.576766
9906.485749,2577.570537
10053.38542,2615.792392
10104.94623,2629.20801
10192.50233,2651.989248
9988.204771,2598.833026
9894.811603,2574.533038
10148.72428,2640.598629
11433.85319,2974.976581
11410.50489,2968.901584
11308.35612,2942.323472
11079.73742,2882.839128
10805.39499,2811.457915
10436.68655,2715.52359
10024.20005,2608.198646
9542.641531,2482.901836
9314.022838,2423.417492
9243.005116,2404.939376
9171.987394,2386.461261
9279.973245,2414.558121
9082.485608,2363.173773
10083.54363,2623.639263
10836.52605,2819.557911
11402.72213,2966.876585
11500.00668,2992.189072
11341.43286,2950.929718
11650.79773,3031.423426
11799.6431,3070.151531
11858.01383,3085.339023
11623.55806,3024.33593
11290.8449,2937.767225
11122.54263,2893.976623
12296.76715,3199.498339
12201.42829,3174.692102
11996.15789,3121.282755
11748.08228,3056.735913
11249.01254,2926.882855
10750.91564,2797.282923
10362.75029,2696.2861
10068.95095,2619.84239
9822.821035,2555.801798
9572.799741,2490.748707
9836.440872,2559.345546
9766.395996,2541.120556
9431.737144,2454.045601
10326.75501,2686.92048
11046.66068,2874.232883
11765.5935,3061.292161
11420.23335,2971.432832
11670.25464,3036.485924
11995.18504,3121.02963
12019.50618,3127.357751
12055.50146,3136.723372
11816.18147,3074.454654
11310.30181,2942.829722
11266.52376,2931.439103
12542.89706,3263.538931
12524.41299,3258.729558
12327.8982,3207.598335
11985.45659,3118.498381
11635.23221,3027.373428
10978.56149,2856.514142
10489.2202,2729.192333
9964.856479,2592.758029
10081.59794,2623.133013
9808.228353,2552.004925
10192.50233,2651.989248
10247.95452,2666.417366
10524.24264,2738.304828
12145.00325,3160.010859
13151.89834,3421.995098
13783.27507,3586.273138
13819.27036,3595.638758
13499.20419,3512.360677
13948.65881,3629.304366
14277.48059,3714.860571
14378.65652,3741.185558
14084.85718,3664.741847
12974.84046,3375.926372
12535.1143,3261.513932
13590.65167,3536.154414
13510.87833,3515.398175
13015.69997,3386.557617
12805.56535,3331.882645
12140.13902,3158.745235
11529.19205,2999.782818
11106.00425,2889.6735
10604.01597,2759.061068
10353.02183,2693.754852
10255.73728,2668.442365
10531.05256,2740.076702
10525.21549,2738.557953
10737.29581,2793.739175
12437.82975,3236.201445
13111.03883,3411.363854
13695.71898,3563.4919
13844.56434,3602.220005
13619.83703,3543.74816
14161.71198,3684.738712
14303.74742,3721.694943
14333.90563,3729.541814
14002.16531,3643.226234
13049.74957,3395.416987
12486.47202,3248.857688
13517.68825,3517.170049
13476.82874,3506.538805
12929.11672,3364.029504
12551.65267,3265.817055
11819.10001,3075.214028
11344.3514,2951.689093
10973.69726,2855.248518
10620.55435,2763.36419
10282.00411,2675.276736
10078.6794,2622.373639
10354.96753,2694.261101
10451.27923,2719.320463
10607.90736,2760.073567
12006.85919,3124.067128
12923.27965,3362.510754
13639.29394,3548.810658
13550.765,3525.776295
13254.04712,3448.57321
13434.02354,3495.40131
14107.23263,3670.563719
14178.25035,3689.041835
13884.45101,3612.598124
13032.23835,3390.86074
12646.01868,3290.370167
13509.90549,3515.14505
13362.03297,3476.67007
12947.60079,3368.838876
12886.31152,3352.892009
12400.86162,3226.5827
11684.84733,3040.282797
11226.6371,2921.060983
10795.66654,2808.926667
10436.68655,2715.52359
10399.71842,2705.904845
10594.28752,2756.529819
10533.9711,2740.836077
9908.43144,2578.076787
10990.23564,2859.55164
11816.18147,3074.454654
12530.25007,3260.248307
12578.89234,3272.904551
12274.3917,3193.676467
12530.25007,3260.248307
12667.42128,3295.938914
12645.04584,3290.117042
12216.99382,3178.7421
11826.88277,3077.239027
11659.55334,3033.70155
12755.95022,3318.973277
12734.54762,3313.40453
12336.65381,3209.876459
12188.7813,3171.401479
11841.47545,3081.0359
11215.93579,2918.27661
10894.89678,2834.745403
10537.86248,2741.848577
10348.15761,2692.489227
9995.014689,2600.6049
9950.263796,2588.961156
9951.236642,2589.214281
9307.212919,2421.645618
9831.576645,2558.079922
10166.2355,2645.154877
10884.19548,2831.96103
10962.99596,2852.464144
10854.03727,2824.114159
11125.46116,2894.735997
11062.22621,2878.282881
11171.1849,2906.632866
10991.20848,2859.804765
10707.1376,2785.892304
10849.17304,2822.848534
12173.21577,3167.351481
12190.72699,3171.907728
12111.9265,3151.404614
11646.90635,3030.410927
11130.32539,2896.001622
10927.97353,2843.351649
10388.04427,2702.867347
10153.58851,2641.864253
9931.779732,2584.151783
9875.354693,2569.470541
10033.92851,2610.729895
10253.79159,2667.936115
10538.83533,2742.101701
12440.74828,3236.960819
13337.71183,3470.341948
14005.08385,3643.985608
13919.47345,3621.71062
13590.65167,3536.154414
14093.61279,3667.019971
14375.73799,3740.426183
14360.17246,3736.376185
13950.6045,3629.810616
12956.3564,3371.117
12604.18633,3279.485797
13548.81931,3525.270045
13434.02354,3495.40131
13053.64095,3396.429487
12535.1143,3261.513932
11863.8509,3086.857772
11329.75872,2947.89222
10918.24507,2840.8204
10690.59922,2781.589181
10493.11159,2730.204833
10460.03484,2721.598587
10639.03841,2768.173563
10546.61809,2744.1267
10975.64296,2855.754767
12606.13202,3279.992047
13342.57606,3471.607573
14054.69897,3656.894976
13988.54548,3639.682485
13757.00825,3579.438767
14295.96465,3719.669944
14477.88676,3767.004294
14526.52904,3779.660538
14086.80287,3665.248097
13094.50046,3407.060731
12545.8156,3264.298305
13533.25378,3521.220047
13394.13687,3485.023191
12965.11201,3373.395124
12610.0234,3281.004547
11913.46602,3099.767141
11371.59107,2958.776589
10938.67483,2846.136022
10705.19191,2785.386054
10444.46931,2717.548589
10437.65939,2715.776715
10586.50475,2754.50482
10706.16475,2785.639179
10879.33125,2830.695405
12543.86991,3263.792056
13392.19118,3484.516941
13960.33296,3632.341864
14084.85718,3664.741847
13746.30695,3576.654393
14184.08742,3690.560584
14486.64237,3769.282418
14438.97294,3756.8793
13973.95279,3635.885612
13034.18404,3391.366989
12705.36226,3305.810784
13526.44386,3519.448173
13286.15102,3456.92633
12838.64209,3340.488891
12575.97381,3272.145176
11801.58879,3070.657781
11104.05856,2889.16725
10692.54491,2782.095431
10517.43272,2736.532954
10270.32997,2672.239238
10034.90135,2610.983019
10325.78216,2686.667355
10481.43744,2727.167334
10701.30052,2784.373554
12320.11544,3205.573336
12961.22063,3372.382624
13786.19361,3587.032513
13624.70126,3545.013785
13297.82517,3459.963829
13859.15702,3606.016878
14084.85718,3664.741847
14091.6671,3666.513721
13723.9315,3570.832521
12777.35283,3324.542024
12341.51804,3211.142083
13470.01882,3504.76693
13359.11444,3475.910695
12842.53347,3341.50139
12544.84275,3264.04518
11848.28537,3082.807775
11171.1849,2906.632866
10789.82946,2807.407917
10576.7763,2751.973571
10279.08558,2674.517361
10103.00054,2628.70176
10323.83647,2686.161105
10469.76329,2724.129836
10711.02898,2786.904803
12271.47316,3192.917092
13076.01639,3402.251359
13758.95394,3579.945016
13708.36597,3566.782523
13255.01997,3448.826334
13446.67053,3498.691934
14021.62222,3648.288731
14068.31881,3660.438725
13747.27979,3576.907518
12726.76486,3311.379531
12575.00096,3271.892051
13333.82045,3469.329449
13055.58664,3396.935736
12609.05055,3280.751422
12489.39056,3249.617063
11961.13545,3112.170259
11287.92636,2937.00785
10913.38084,2839.554776
10608.8802,2760.326692
10163.31696,2644.395502
9985.286234,2598.073651
10036.84705,2611.489269
10200.28509,2654.014247
9903.567212,2576.811162
10968.83304,2853.982893
11662.47188,3034.460925
12362.92064,3216.71083
12235.47788,3183.551472
11922.22163,3102.045265
12057.44715,3137.229621
